candidate_id,name,source,discovery_sources,website,email,contact_url,country,region,nearest_city,lat,lng,setting,individual_vs_org,service_type_claimed,facilitates_ayahuasca,access_model,legal_status_note,year_founded,capacity,website_primary_language,languages_offered,retreat_lengths_nights,ceremonies_per_retreat,other_plant_medicines,dieta_offered,integration_support_offered,additional_services,price_amount_min_original,price_amount_max_original,price_currency_original,price_min_usd,price_max_usd,price_per_night_usd_min,price_per_night_usd_max,price_as_of_date,whats_included,notable_exclusions,sliding_scale_or_scholarships,indigenous_affiliation_display,indigenous_partnership_claimed,indigenous_leadership_claimed,named_lineage_claimed,lineage_tradition,facilitation_tradition_verbatim,named_indigenous_language,named_team,n_healers,n_facilitators,n_team_total,facilitation_described,healer_facilitator_distinguished,healer_role_term_verbatim,facilitator_role_term_verbatim,n_named_female,n_named_male,n_named_gender_nd,sourcing_claim,reciprocity_claim,benefit_share_amount_claimed,community_benefit_claims,safety_screening_claimed,medical_disclaimer_present,medical_support_onsite_claimed,ssri_maoi_policy_stated,safety_incidents_count,review_sources,notable_press_mentions,confidence_overall,scrape_origin,source_archive_url,source_urls,scraped_at
safe_ceremonies:overnight-musical-meditation,Overnight Musical Meditation,safe_ceremonies,safe_ceremonies,https://www.arkawamusic.com/,truthseeker1083@gmail.com,https://www.arkawamusic.com/,United States,Florida,Orlando,28.5421218,-81.379045,other,individual_practitioner,ceremony_facilitation,,,,,,english,,1,,,,,sound healing; musical prayer/meditation,,,USD,,,,,,,,,indigenous-led,True,True,Los Pastos (ARKAWA's stated community of descent); Putumayo jungle teachers (healers' stated training lineage),,"traditional healers from Colombia, trained with multiple teachers from the jungles of Putumayo",,"ARKAWA (multi-instrumentalist musician, producer, composer and arranger)",2,,,True,only_healer_described,traditional healers,,0,0,1,unspecified,False,,,False,False,False,False,0,,,low,US,,https://safeceremonies.com/listings/overnight-musical-meditation/; https://www.arkawamusic.com/,2026-07-22T12:14:00.339389+00:00
safe_ceremonies:pachamama-munai,Pachamama Munai,safe_ceremonies,safe_ceremonies,https://pachamamamunai.org/,pachamama.munai@gmail.com,https://pachamamamunai.org/,United States,Florida,"Lutz, FL (also Oklahoma City, OK and Pereira, Colombia mentioned as event locations)",,,unclear,organization,ceremony_facilitation; retreat_package; integration_only; other,True,mixed,Non-Profit Wellness Center & Church based in Central Florida,2019,,english,English; Spanish,2; 7,,kambo; hapé/rapé; cacao; plant medicine (unspecified),,ongoing,integration support; mentorship; coaching; facilitator training; shamanic reiki training; womb & woman program; cacao tradition training; personalized sacred healing sessions; mother's & baby blessing; community circles; women's circles,,,USD,,,,,,,,,trained-in-lineage,False,False,,earth-based; shamanic reiki; cacao tradition,earth-based ceremonial,,"Teffa Honan (founder, facilitator)",,,,True,only_facilitator_described,,"facilitator, ceremony leaders",0,0,1,unspecified,True,,Reciprocity — we give and receive in balance to sustain the community [https://pachamamamunai.org/],False,False,False,False,0,SafeCeremonies 5.0 (6),,medium,US,,https://pachamamamunai.org/; https://safeceremonies.com/listings/pachamama-munai/,2026-07-22T12:13:33.702427+00:00
google_places:sacredpachamama.org,Pachamama Sacred Paths,google_places,google_places,https://www.sacredpachamama.org,retreats@sacredpachamama.org,https://www.sacredpachamama.org/booking,United States,California,Los Angeles,34.0536909,-118.242766,other,organization,ceremony_facilitation; retreat_package; preparation; other,True,mixed,"Ceremonies approached with reverence, cultural respect, and awareness of local legal frameworks",,,english,English,,,San Pedro / huachuma; peyote; bufo / 5-MeO; kambo; hapé / rapé; niños santos (psilocybin mushrooms),,ongoing,coaching; breathwork (Pratismarati Breathwork); online courses; initiations (Karpay); integration support; scholarships; discovery calls,47,777,USD,47,777,,,,"12 online courses and initiations (Passport membership); Two live group coaching/integration sessions per month (E.X.P.A.N.S.E. program); Private members-only community space; Unlimited access to library of online teachings, guided practices, and ceremonial recordings; PDF handouts and manuals for initiations and courses",Flights; Lodging (for in-person retreats); Travel costs,True,indigenous-healer-on-staff,True,False,Q'ero lineage; Altomissayoq Andres Villa initiated into Altomissayoq in Cuzco in 2022; Vianney Cruz initiated as Pampamisayoq by Andean priests Martín Pauccar and Oswaldo Pauccar,Q'ero; Andean Shamanism; Andean Cosmology; Andean spirituality,Andean Shamanism inspired by the teachings preserved by the Q'ero people of Peru; Q'ero lineage of the Andes,,Andrés Yael Villa (Altomissayoq); Vianney Cruz (Pampamissayoc); Catherine Back (Hampeq); Grecia Gallardo (Office Manager),3,,4,True,distinct_roles,"Altomissayoq, Pampamissayoc, Hampeq",facilitator,3,1,0,unspecified,True,,Sacred exchange to sustain collective evolution and the preservation of ancestral wisdom [https://www.sacredpachamama.org/expanse]; Symbolic contribution that honors the flow of energy and reciprocity [https://www.sacredpachamama.org/passport],False,False,False,False,0,,,medium,,,https://www.sacredpachamama.org/aboutus; https://www.sacredpachamama.org/booking; https://www.sacredpachamama.org/ceremonial-path; https://www.sacredpachamama.org/expanse; https://www.sacredpachamama.org/pachamamateam; https://www.sacredpachamama.org/passport; https://www.sacredpachamama.org/scholarshipprogram,2026-07-22T12:14:06.354526+00:00
safe_ceremonies:pachamama-sancuary; web_search:pachamamasanctuary.org,Pachamama Sanctuary,safe_ceremonies; web_search,safe_ceremonies; web_search,https://pachamamasanctuary.org,derek@pachamamaretreats.org,https://pachamamasanctuary.org/contact-us,United States,Maine / Florida,"Casco, ME (near Portland) / Orlando, FL",,,jungle,organization,ceremony_facilitation; retreat_package; preparation,True,congregational_ceremony,Federally recognized religious church; operates under Religious Freedom Restoration Act (RFRA) protection; Supreme Court ruling cited allowing churches to utilize ayahuasca during services.,2019,,english,English,2; 4,2,,True,ongoing,"Breathwork; Integration circle (weekly Tuesday Zoom, 7 PM ET, free, ongoing); Shared meals; Private ceremonies (by request); Pre-retreat orientation circle; breathwork; pre-retreat orientation; group sharing circles; closing ceremony of gratitude",875,1500,USD,875,1500,219,750,2026,Two ayahuasca ceremonies; Two nights accommodation; All meals (dieta-supportive); Breathwork; Integration practices; Pre-retreat orientation; Facilitation team presence throughout weekend; 2 nights accommodation; shared meals; two ayahuasca ceremonies; pre-retreat orientation; integration guidance; breathwork; closing ceremony,Flights; Transfers,False,trained-in-lineage,False,False,,Amazonian Indigenous tradition,lineage-held teachers; Amazonian Indigenous tradition; facilitators trained in lineages that have worked with this medicine for generations,,Derek (facilitator); Arkawa (Medicine Carrier); Leandro (Medicine Carrier); Nico (Medicine Carrier); Johana (Medicine Carrier); Katrina (unclear); Matteo (unclear); Arkawa (shaman); Leandro (shaman); Katrina (unclear); Matteo (unclear); Derek (staff),,,,True,distinct_roles,Medicine Carrier; shaman; medicine man/woman,facilitator,0,3,9,unspecified,False,,,True,True,False,True,0,RetreatGuru 4.92 (200); SafeCeremonies 4.7 (24),,high,US,,https://pachamamasanctuary.org/; https://pachamamasanctuary.org/ayahuasca-retreat-orlando; https://pachamamasanctuary.org/contact-us; https://pachamamasanctuary.org/frequently-asked-questions; https://pachamamasanctuary.org/integration; https://pachamamasanctuary.org/medical-guidelines; https://pachamamasanctuary.org/upcoming-ayahuasca-retreats; https://safeceremonies.com/listings/pachamama-sancuary/,2026-07-22T12:13:32.752081+00:00
ayaadvisors:paradise-wellness-ayahuaska-ceremony,Paradise Wellness Ayahuaska Ceremony,ayaadvisors,ayaadvisors,,,https://ayaadvisors.org/listing/paradise-wellness-ayahuaska-ceremony/,United States,Puerto Rico,Puerto Rico,18.2214294,-66.4033159,other,unclear,ceremony_facilitation; retreat_package,True,retreat_package,,,,english,,,,,False,,"Juice cleanse (green juices, watermelon, coconut water); Raw food cleanse; Sightseeing tours (Old San Juan, El Yunque Rainforest)",5,5,USD,5,5,,,,"Raw food and juice cleanse (green juices, watermelon, coconut water); Sightseeing (Old San Juan, El Yunque Rainforest); Private ayahuasca ceremony at La Casa Azul de Sanacion",,False,no-stated-affiliation,False,False,,,,,Muni (Shaman),1,,,True,only_healer_described,Shaman,,0,0,1,,False,,,False,False,False,False,0,AyaAdvisors None (None),,low,,,https://ayaadvisors.org/listing/paradise-wellness-ayahuaska-ceremony/,2026-07-22T12:14:01.168354+00:00
safe_ceremonies:parinama-retreats,Parinama Retreats,safe_ceremonies,safe_ceremonies,https://parinamaretreats.com,info@parinamaretreats.com,https://safeceremonies.com/listings/parinama-retreats/,United States,Florida,Umatilla,28.9294316,-81.6656305,other,organization,ceremony_facilitation; retreat_package; preparation,True,congregational_ceremony,"Ceremonies led by Nirvana Wakes Church, a registered church based in Umatilla, Florida.",,20,english,,,,cacao,,ongoing,yoga; hypnotherapy; breathwork; hypnobreathwork; inner child work; shadow work; art exploration; inner child play workshops; weekly online integration groups (three days a week),,,USD,,,,,,,,,trained-in-lineage,False,False,,,Nirvana Wakes Church,,,,,,True,only_healer_described,medicine providers,,0,0,0,unspecified,False,,,True,False,False,False,0,,,medium,US,,https://safeceremonies.com/listings/parinama-retreats/,2026-07-22T12:13:44.373945+00:00
safe_ceremonies:peaceful-mountain-way,Peaceful Mountain Way,safe_ceremonies,safe_ceremonies,https://www.peacefulmountainway.org/,ayapmwinfo@gmail.com,https://safeceremonies.com/listings/peaceful-mountain-way/,United States,Kentucky,Richmond,37.7478572,-84.2946539,mountain,organization,ceremony_facilitation,True,congregational_ceremony,Spiritually adopted independent branch of Oklevueha Native American Church (ONAC). Membership required via ONAC national rolls. Operates as a church; contributions described as pledges/donations.,,,english,,,,,,during_only,spiritual counseling; spiritual retreats and workshops; yoga instruction; qigong and tai chi instruction; kung fu instruction (Chinese martial arts); herbology and nutrition,,,USD,,,,,,,,False,trained-in-lineage,True,False,Oklevueha Native American Church (ONAC) – spiritually adopted independent branch,Oklevueha Native American Church,spiritually adopted independent branch of Oklevueha Native American Church (ONAC),,,,,,False,unclear,,,0,0,0,unspecified,False,,,False,False,False,False,0,SafeCeremonies 5 (1),,low,US,,https://safeceremonies.com/listings/peaceful-mountain-way/,2026-07-22T12:13:41.289850+00:00
psychedelic_support:christie-leonard-lcsw,Peaceful Roots Counseling,psychedelic_support,psychedelic_support,https://peacefulrootscounseling.com/,cleonardlcsw@gmail.com,https://peacefulrootscounseling.com/,United States,Florida,Tampa,27.9449854,-82.4583107,urban-adjacent,individual_practitioner,integration_only; preparation; other,False,retreat_package,"Licensed Clinical Social Worker in Florida, Massachusetts, Maine, Washington DC, Pennsylvania, South Carolina, and Alabama (per aggregator). Licensed Independent Clinical Social Worker in Massachusetts and Washington DC.",,,english,english,,,psilocybin; MDMA; ayahuasca (integration only); ketamine,False,aftercare_included,yoga groups; mindfulness meditation groups; breathwork; somatic practices; workplace wellness sessions; individual therapy; Ketamine Assisted Psychotherapy (KAP),,,USD,,,,,,,,False,trained-in-lineage,False,False,,,respect for Indigenous and Eastern wisdom traditions,,Christie Leonard (Psychotherapist),0,1,,True,only_facilitator_described,,Psychotherapist,1,0,0,,False,,,True,True,False,False,0,,,high,,,https://peacefulrootscounseling.com/; https://psychedelic.support/network/christie-leonard-lcsw/,2026-07-22T12:13:43.033008+00:00
safe_ceremonies:ceremony-with-abuelita-aya-medicine,Peruvian Ceremony with Abuelita Aya Medicine,safe_ceremonies,safe_ceremonies,https://safeceremonies.com/listings/ceremony-with-abuelita-aya-medicine/,javiazeta@hotmail.com,,United States,Texas,El Paso,31.7601001,-106.4870476,other,unclear,ceremony_facilitation,True,,,,,english,,,,,,,Sound Healing,,,USD,,,,,,,,,trained-in-lineage,False,False,,Peruvian,peruvian trained chamans,,,,,,True,only_healer_described,chamans,,0,0,0,unspecified,False,,,False,False,False,False,0,,,low,US,,https://safeceremonies.com/listings/ceremony-with-abuelita-aya-medicine/,2026-07-22T12:13:58.340950+00:00
safe_ceremonies:pine-temple-retreats,Pine Temple Retreats,safe_ceremonies,safe_ceremonies,,grandmotherjourney@proton.me,,United States,Nevada,,39.5158825,-116.853722,unclear,organization,ceremony_facilitation; retreat_package; integration_only; preparation,True,retreat_package,,,,english,,2,2,cacao,,ongoing,integration calls (pre-ceremony); integration calls (post-ceremony); sound healing; yoga; group activities; individual self-reflection; cacao ceremony,,,USD,,,,,,food; ceremonies; group activities,,,no-stated-affiliation,,False,,,,,Pedro (Taita),1,,,True,distinct_roles,Taita,facilitator,0,1,0,,False,,,,False,False,False,0,SafeCeremonies 5.0 (10),,low,US,,https://safeceremonies.com/listings/pine-temple-retreats/,2026-07-22T12:13:30.141157+00:00
safe_ceremonies:psilo-temple; safe_ceremonies:psilo-group-ceremony,Psilo Temple,safe_ceremonies,safe_ceremonies,https://www.psilotemple.net,psilotemple444@gmail.com,https://www.psilotemple.net/contact,United States,Oregon,,43.9792797,-120.737257,unclear,organization,ceremony_facilitation; integration_only; preparation; retreat_package; other,False,mixed,"Described as a ""spiritual lineage""; psilocybin-containing mushrooms referred to as a ""sacred sacrament""",,,english,English; english,,,psilocybin mushrooms; kambo/sapo,False,ongoing,"Sound healing / sound bath; Breathwork; Journaling; Microdosing programs; Psychedelic integration meetings; Private PSILO-Soundbath; sound healing / sound bath (crystal bowls, gongs, drums, flutes); microdosing programs; PSILO-Soundbath (sound-led psychedelic experience)",100,1400,USD,100,1400,,,,Initial onboarding and intention-setting session; Weekly calls; Support with rhythm and dosage adjustments; Reflective practices and check-ins; Daily Flow practice guide and tracking tools; Microdose supply for the duration; Ongoing email or text support between sessions (90-day pathway); 50 min preparation and 50-min private integration support sessions (group ceremony); Sound-supported ceremonial space,,True,trained-in-lineage,False,False,,spiritual lineage rooted in ancient ceremonial traditions and modern understanding of personal transformation,spiritual lineage rooted in ancient ceremonial traditions and modern understanding of personal transformation,,James (facilitator); James (guide),,,,True,only_facilitator_described,,"facilitator, guide",0,2,0,unspecified,False,,,False,False,False,False,0,Safe Ceremonies 5.0 (4),,medium,US,,https://safeceremonies.com/listings/psilo-group-ceremony/; https://safeceremonies.com/listings/psilo-temple/; https://www.psilotemple.net/; https://www.psilotemple.net/about; https://www.psilotemple.net/contact; https://www.psilotemple.net/microdosing; https://www.psilotemple.net/psilo-soundbath,2026-07-22T12:13:48.565345+00:00
psychedelic_support:joseph-losi-lmft,Psychedelic Health Northwest,psychedelic_support,psychedelic_support,https://www.psychedelichealthnw.com,,https://www.psychedelichealthnw.com,United States,Washington,Seattle,47.6038321,-122.330062,,individual_practitioner,integration_only,False,,Does not provide psychedelic medicines; refers clients to Aimes Institute for medical evaluation and Ketamine administration. States will offer MDMA and Psilocybin Assisted Therapy when legal in Washington State.,,,english,,,,psilocybin; ketamine,,ongoing,"Ketamine Assisted Psychotherapy; pre-journey therapeutic support; post-journey integration; MDMA Assisted Therapy (planned, pending legality); Psilocybin Assisted Therapy (planned, pending legality)",,,USD,,,,,,,,,no-stated-affiliation,False,False,,,,,Joseph Losi (MAPS Trained Psychedelic Integrationist),0,1,,True,only_facilitator_described,,Psychedelic Integrationist,0,1,0,none,False,,,True,False,False,False,0,,,high,,,https://psychedelic.support/network/joseph-losi-lmft/; https://www.psychedelichealthnw.com; https://www.psychedelichealthnw.com/,2026-07-22T12:13:38.438410+00:00
